zona,enderecos_lista,area,quartos,aluguel
oeste,"Rua Agenor De Lima Franco, Jardim Peri Peri, São Paulo Zona Oeste, São Paulo",74.0,3.0,2320
oeste,"Rua Filipinas, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",64.0,2.0,2050
oeste,"Rua Bernarda Luiz, Vila Madalena, São Paulo Zona Oeste, São Paulo",180.0,2.0,9500
oeste,"Rua Ministro Gastão Mesquita, Perdizes, São Paulo Zona Oeste, São Paulo",60.0,2.0,2500
oeste,"Rua Cunha Gago, Pinheiros, São Paulo Zona Oeste, São Paulo",60.0,2.0,4900
oeste,"Rua Isabel De Castela, Vila Madalena, São Paulo Zona Oeste, São Paulo",90.0,2.0,4700
oeste,"Avenida Doutor Guilherme Dumont Vilares, Jardim Londrina, São Paulo Zona Oeste, São Paulo",40.0,1.0,1320
oeste,"Avenida Doutor Gastão Vidigal, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",76.0,2.0,3280
oeste,"Rua Vigário João Álvares, Jardim Cambara, São Paulo Zona Oeste, São Paulo",261.0,3.0,3100
oeste,"Avenida José Galante, Vila Suzana, São Paulo Zona Oeste, São Paulo",54.0,1.0,1560
oeste,"Rua Bartira, Perdizes, São Paulo Zona Oeste, São Paulo",200.0,3.0,5500
oeste,"Rua Bartira, Perdizes, São Paulo Zona Oeste, São Paulo",230.0,4.0,3600
oeste,"Avenida Santa Marina, Água Branca, São Paulo Zona Oeste, São Paulo",62.0,2.0,2250
oeste,"Rua Apiacás, Perdizes, São Paulo Zona Oeste, São Paulo",125.0,3.0,2520
oeste,"Rua Natingui, Vila Madalena, São Paulo Zona Oeste, São Paulo",35.0,1.0,2800
oeste,"Rua Doutor Miranda De Azevedo, Vila Anglo Brasileira, São Paulo Zona Oeste, São Paulo",110.0,3.0,2737
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3400
oeste,"Avenida Padre Antônio José Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",70.0,2.0,3060
oeste,"Rua Coronel Melo Oliveira, Perdizes, São Paulo Zona Oeste, São Paulo",62.0,2.0,3500
oeste,"Rua Filipe De Gusmão, Sumarezinho, São Paulo Zona Oeste, São Paulo",400.0,3.0,9000
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,4000
oeste,"Avenida Pompéia, Vila Pompéia, São Paulo Zona Oeste, São Paulo",60.0,2.0,2600
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
oeste,"Praça General Porto Carreiro, Jaguaré, São Paulo Zona Oeste, São Paulo",70.0,2.0,1900
oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",44.0,1.0,3700
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",37.0,1.0,3700
oeste,"Rua Eugênio Lorenzetti, Jardim Íris, São Paulo Zona Oeste, São Paulo",47.0,1.0,820
oeste,"Rua Apinajés, Perdizes, São Paulo Zona Oeste, São Paulo",226.0,4.0,12000
oeste,"Rua Iperoig, Perdizes, São Paulo Zona Oeste, São Paulo",94.0,3.0,2958
oeste,"Rua Venâncio Aires, Vila Pompéia, São Paulo Zona Oeste, São Paulo",56.0,1.0,3121
oeste,"Rua Domingos Lopes Da Silva, Vila Suzana, São Paulo Zona Oeste, São Paulo",37.0,1.0,1200
oeste,"Rua Alagoas, Higienópolis, São Paulo Zona Oeste, São Paulo",160.0,3.0,5800
oeste,"Rua Alves Guimarães, Pinheiros, São Paulo Zona Oeste, São Paulo",200.0,3.0,6510
oeste,"Rua Massacá, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",247.0,4.0,12000
oeste,"Rua Doralice Paixão Teixeira, Pinheiros, São Paulo Zona Oeste, São Paulo",67.0,3.0,2200
oeste,"Rua Caraibas, Perdizes, São Paulo Zona Oeste, São Paulo",92.0,3.0,4400
oeste,"Rua Da Consolação, Pinheiros, São Paulo Zona Oeste, São Paulo",78.0,2.0,6300
oeste,"Rua Anhatomirim, Jardim Cambara, São Paulo Zona Oeste, São Paulo",100.0,3.0,4080
oeste,"Rua Teodoro Sampaio, Pinheiros, São Paulo Zona Oeste, São Paulo",120.0,3.0,4300
oeste,"Rua Raul Pompéia, Vila Pompéia, São Paulo Zona Oeste, São Paulo",110.0,3.0,3349
oeste,"Rua Carlos Weber, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",126.0,3.0,9000
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
oeste,"Rua Torres Da Barra, Água Branca, São Paulo Zona Oeste, São Paulo",31.0,1.0,1600
oeste,"Rua Rubens Grisolia, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",43.0,2.0,1400
oeste,"Rua Eugênio De Medeiros, Pinheiros, São Paulo Zona Oeste, São Paulo",34.0,1.0,3457
oeste,"Rua Girassol, Vila Madalena, São Paulo Zona Oeste, São Paulo",65.0,2.0,2500
oeste,"Rua Padre Artur Somensi, Vila Madalena, São Paulo Zona Oeste, São Paulo",55.0,2.0,2600
oeste,"Rua Cardeal Arcoverde, Pinheiros, São Paulo Zona Oeste, São Paulo",59.0,1.0,2500
oeste,"Rua Domingos Lopes Da Silva, Vila Suzana, São Paulo Zona Oeste, São Paulo",120.0,2.0,2600
oeste,"Rua Antônio Júlio Dos Santos, Fazenda Morumbi, São Paulo Zona Oeste, São Paulo",50.0,2.0,1350
oeste,"Rua Apiacás, Perdizes, São Paulo Zona Oeste, São Paulo",217.0,4.0,6000
oeste,"Rua Fradique Coutinho, Pinheiros, São Paulo Zona Oeste, São Paulo",50.0,1.0,2080
oeste,"Rua Arizona, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",74.0,1.0,5940
oeste,"Rua Willis Roberto Banks, Parque Maria Domitila, São Paulo Zona Oeste, São Paulo",53.0,2.0,1260
oeste,"Rua Joaquim Ferreira, Água Branca, São Paulo Zona Oeste, São Paulo",63.0,2.0,3060
oeste,"Rua Arizona, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",42.0,1.0,4000
oeste,"Rua Francisco Luiz De Souza Júnior, Água Branca, São Paulo Zona Oeste, São Paulo",43.0,2.0,1600
oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",32.0,1.0,4500
oeste,"Avenida Aparecida Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",33.0,2.0,1300
oeste,"Rua Caiubí, Perdizes, São Paulo Zona Oeste, São Paulo",70.0,2.0,2400
oeste,"Avenida Eusébio Matoso, Pinheiros, São Paulo Zona Oeste, São Paulo",44.0,1.0,4386
oeste,"Rua Constance Mayer, Jardim Ester, São Paulo Zona Oeste, São Paulo",72.0,2.0,2350
oeste,"Rua Jurupité, Jardim Trussardi, São Paulo Zona Oeste, São Paulo",170.0,3.0,2400
oeste,"Rua Fernão Dias, Pinheiros, São Paulo Zona Oeste, São Paulo",170.0,3.0,6000
oeste,"Rua Nelson Frank, Jardim Arpoador, São Paulo Zona Oeste, São Paulo",81.0,3.0,1560
oeste,"Rua Jericó, Sumarezinho, São Paulo Zona Oeste, São Paulo",56.0,2.0,2800
oeste,"Avenida Imperatriz Leopoldina, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",50.0,2.0,2250
oeste,"Avenida João Caiaffa, Jardim Taboão, São Paulo Zona Oeste, São Paulo",40.0,2.0,1050
oeste,"Rua Dona Veridiana, Higienópolis, São Paulo Zona Oeste, São Paulo",208.0,4.0,7000
oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",86.0,2.0,2800
oeste,"Avenida Rebouças, Pinheiros, São Paulo Zona Oeste, São Paulo",200.0,3.0,5307
oeste,"Rua Monte Alegre, Perdizes, São Paulo Zona Oeste, São Paulo",50.0,2.0,2868
oeste,"Rua Carlos Weber, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",88.0,2.0,4500
oeste,"Rua Maranhão, Higienópolis, São Paulo Zona Oeste, São Paulo",275.0,4.0,8000
oeste,"Avenida Santo Amaro, Rolinópolis, São Paulo Zona Oeste, São Paulo",33.0,1.0,3250
oeste,"Rua Diego De Castilho, Jardim Fonte Do Morumbi, São Paulo Zona Oeste, São Paulo",77.0,2.0,3300
oeste,"Rua Cunha Gago, Pinheiros, São Paulo Zona Oeste, São Paulo",50.0,1.0,1800
oeste,"Rua Apiacás, Perdizes, São Paulo Zona Oeste, São Paulo",42.0,1.0,2200
oeste,"Rua Alagoas, Higienópolis, São Paulo Zona Oeste, São Paulo",102.0,2.0,4029
oeste,"Rua Guaraiúva, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",41.0,1.0,2900
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",40.0,2.0,2200
oeste,"Rua João Moura, Pinheiros, São Paulo Zona Oeste, São Paulo",93.0,2.0,6500
oeste,"Rua Marie Nader Calfat, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",146.0,3.0,2500
oeste,"Rua Símbolo, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",75.0,3.0,2000
oeste,"Rua Cayowaá, Perdizes, São Paulo Zona Oeste, São Paulo",103.0,3.0,4080
oeste,"Rua Doutor Ernâni Da Gama Corrêa, Butantã, São Paulo Zona Oeste, São Paulo",75.0,3.0,2200
oeste,"Avenida Diógenes Ribeiro De Lima 2000, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",72.0,3.0,2300
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",30.0,1.0,1450
oeste,"Rua Bahia, Higienópolis, São Paulo Zona Oeste, São Paulo",130.0,1.0,7200
oeste,"Rua Amaro Cavalheiro, Pinheiros, São Paulo Zona Oeste, São Paulo",225.0,1.0,5500
oeste,"Rua Fradique Coutinho, Pinheiros, São Paulo Zona Oeste, São Paulo",57.0,1.0,2700
oeste,"Rua Sansão Alves Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",54.0,1.0,4530
oeste,"Rua Doutor Virgílio De Carvalho Pinto, Pinheiros, São Paulo Zona Oeste, São Paulo",40.0,1.0,2500
oeste,"Rua Doutor Mário De Moura E Albuquerque, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",84.0,3.0,2500
oeste,"Rua Jacunda, Jardim Panorama, São Paulo Zona Oeste, São Paulo",479.0,4.0,10000
oeste,"Rua Pascoal Vita, Vila Madalena, São Paulo Zona Oeste, São Paulo",90.0,2.0,3000
oeste,"Rua Simão Álvares, Pinheiros, São Paulo Zona Oeste, São Paulo",179.0,3.0,4000
oeste,"Rua Dos Juris, Vila Madalena, São Paulo Zona Oeste, São Paulo",200.0,4.0,5000
oeste,"Rua Bahia, Higienópolis, São Paulo Zona Oeste, São Paulo",230.0,3.0,15000
oeste,"Rua Nilza Medeiros Martins, Jardim Colombo, São Paulo Zona Oeste, São Paulo",140.0,3.0,3927
oeste,"Rua Harmonia, Sumarezinho, São Paulo Zona Oeste, São Paulo",98.0,3.0,4000
oeste,"Rua Osiris Magalhães De Almeida, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",55.0,2.0,1700
oeste,"Rua Santa Isabel Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",44.0,2.0,1365
oeste,"Rua Belchior De Azevedo, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",130.0,4.0,6500
oeste,"Rua Marcus Pereira, Vila Suzana, São Paulo Zona Oeste, São Paulo",103.0,2.0,2080
oeste,"Rua Professor José Horácio Meirelles Teixeira, Vila Suzana, São Paulo Zona Oeste, São Paulo",73.0,3.0,2100
oeste,"Rua Pereira Leite, Sumarezinho, São Paulo Zona Oeste, São Paulo",86.0,2.0,5000
oeste,"Rua Forte William, Jardim Fonte Do Morumbi, São Paulo Zona Oeste, São Paulo",160.0,3.0,6700
oeste,"Rua Mateus Grou, Pinheiros, São Paulo Zona Oeste, São Paulo",47.0,1.0,3570
oeste,"Rua Oscar De Almeida, Fazenda Morumbi, São Paulo Zona Oeste, São Paulo",561.0,4.0,10000
oeste,"Rua Milton Soares, Jardim Sarah, São Paulo Zona Oeste, São Paulo",60.0,2.0,1720
oeste,"Rua Flórida, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",41.0,1.0,3600
oeste,"Avenida Raimundo Pereira De Magalhães, Jardim Íris, São Paulo Zona Oeste, São Paulo",45.0,2.0,2000
oeste,"Rua Manuel Alonso Esteves, Jardim Esmeralda, São Paulo Zona Oeste, São Paulo",200.0,3.0,3000
oeste,"Rua Arizona, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",41.0,1.0,4000
oeste,"Rua Levon Apovian, Jardim Trussardi, São Paulo Zona Oeste, São Paulo",245.0,3.0,3600
oeste,"Rua Tucuna, Perdizes, São Paulo Zona Oeste, São Paulo",147.0,3.0,3960
oeste,"Rua João Moura, Pinheiros, São Paulo Zona Oeste, São Paulo",29.0,1.0,3450
oeste,"Rua Marie Nader Calfat, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",32.0,1.0,2000
oeste,"Rua Alves Guimarães, Pinheiros, São Paulo Zona Oeste, São Paulo",90.0,2.0,3162
oeste,"Rua Ministro Gastão Mesquita, Perdizes, São Paulo Zona Oeste, São Paulo",120.0,3.0,3070
oeste,"Rua Apinajés, Perdizes, São Paulo Zona Oeste, São Paulo",35.0,1.0,1800
oeste,"Avenida Diógenes Ribeiro De Lima, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",188.0,3.0,5000
oeste,"Avenida Francisco Matarazzo, Água Branca, São Paulo Zona Oeste, São Paulo",40.0,1.0,2520
oeste,"Rua Artur De Azevedo, Pinheiros, São Paulo Zona Oeste, São Paulo",80.0,2.0,3600
oeste,"Avenida Mofarrej, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",121.0,4.0,5500
oeste,"Rua Pensilvânia, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",124.0,3.0,4000
oeste,"Rua São Benedito, Jardim Novo Santo Amaro, São Paulo Zona Oeste, São Paulo",70.0,1.0,5000
oeste,"Avenida Caxingui, Vila Pirajussara, São Paulo Zona Oeste, São Paulo",75.0,2.0,3150
oeste,"Rua Iperoig, Perdizes, São Paulo Zona Oeste, São Paulo",223.0,4.0,9000
oeste,"Rua Fernão Dias, Pinheiros, São Paulo Zona Oeste, São Paulo",42.0,1.0,2392
oeste,"Rua Piracuama, Perdizes, São Paulo Zona Oeste, São Paulo",100.0,3.0,4200
oeste,"Rua Bahia, Jardim Paineiras, São Paulo Zona Oeste, São Paulo",127.0,3.0,5000
oeste,"Rua Camburiú, Vila Ipojuca, São Paulo Zona Oeste, São Paulo",126.0,2.0,7500
oeste,"Rua Vupabussu, Pinheiros, São Paulo Zona Oeste, São Paulo",41.0,1.0,2520
oeste,"Rua Francisco Marcondes Vieira, Lar São Paulo, São Paulo Zona Oeste, São Paulo",104.0,3.0,3460
oeste,"Rua Roque Petrella, Vila Cordeiro, São Paulo Zona Oeste, São Paulo",39.0,1.0,3900
oeste,"Rua João Moura, Pinheiros, São Paulo Zona Oeste, São Paulo",103.0,3.0,9000
oeste,"Rua Marc Chagall, Água Branca, São Paulo Zona Oeste, São Paulo",158.0,4.0,11000
oeste,"Avenida Wenceslau De Queiroz, Jaguaré, São Paulo Zona Oeste, São Paulo",84.0,3.0,3060
oeste,"Rua Torres Da Barra, Água Branca, São Paulo Zona Oeste, São Paulo",31.0,1.0,2000
oeste,"Rua Apiacás, Perdizes, São Paulo Zona Oeste, São Paulo",104.0,2.0,4000
oeste,"Rua Vupabussu, Pinheiros, São Paulo Zona Oeste, São Paulo",55.0,2.0,3060
oeste,"Rua Faustolo, Lapa, São Paulo Zona Oeste, São Paulo",101.0,3.0,4600
oeste,"Avenida Eusébio Matoso, Pinheiros, São Paulo Zona Oeste, São Paulo",36.0,1.0,5000
oeste,"Rua Flórida, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",116.0,2.0,3300
oeste,"Rua Desembargador Do Vale, Perdizes, São Paulo Zona Oeste, São Paulo",150.0,3.0,7500
oeste,"Rua Campevas, Perdizes, São Paulo Zona Oeste, São Paulo",74.0,2.0,3570
oeste,"Rua Djalma Coelho, Sumarezinho, São Paulo Zona Oeste, São Paulo",30.0,1.0,2594
oeste,"Rua Novo Horizonte, Higienópolis, São Paulo Zona Oeste, São Paulo",60.0,2.0,3700
oeste,"Rua Hassib Mofarrej, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",36.0,2.0,2970
oeste,"Rua Xavier Krauss, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",35.0,2.0,2200
oeste,"Rua Itapicuru, Perdizes, São Paulo Zona Oeste, São Paulo",116.0,3.0,5780
oeste,"Rua Pedro De Sousa Campos Filho, Vila Madalena, São Paulo Zona Oeste, São Paulo",150.0,2.0,4550
oeste,"Rua Pensilvânia, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",36.0,1.0,3200
oeste,"Rua Tonelero, Vila Ipojuca, São Paulo Zona Oeste, São Paulo",58.0,2.0,2080
oeste,"Rua Doutor Franco Da Rocha, Perdizes, São Paulo Zona Oeste, São Paulo",36.0,1.0,3000
oeste,"Rua Tucuna, Perdizes, São Paulo Zona Oeste, São Paulo",70.0,2.0,3800
oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",136.0,3.0,4000
oeste,"Rua Diana, Perdizes, São Paulo Zona Oeste, São Paulo",67.0,2.0,2600
oeste,"Rua Pascoal Vita, Vila Madalena, São Paulo Zona Oeste, São Paulo",70.0,2.0,3980
oeste,"Rua Doutor Mario Ferraz, Jardim Paulistano, São Paulo Zona Oeste, São Paulo",40.0,1.0,8430
oeste,"Rua Carlos Vicari, Água Branca, São Paulo Zona Oeste, São Paulo",103.0,2.0,4500
oeste,"Rua Fidalga, Pinheiros, São Paulo Zona Oeste, São Paulo",80.0,2.0,3370
oeste,"Rua Pensilvânia, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",57.0,2.0,2250
oeste,"Avenida Francisco Matarazzo, Água Branca, São Paulo Zona Oeste, São Paulo",35.0,1.0,1150
oeste,"Rua Oscar Freire, Pinheiros, São Paulo Zona Oeste, São Paulo",42.0,1.0,2800
oeste,"Rua Ministro Godói, Perdizes, São Paulo Zona Oeste, São Paulo",70.0,1.0,2200
oeste,"Rua Marie Nader Calfat, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",36.0,1.0,2000
oeste,"Rua Sansão Alves Dos Santos, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",54.0,1.0,4630
oeste,"Rua Francisco Luiz De Souza Júnior, Água Branca, São Paulo Zona Oeste, São Paulo",43.0,2.0,1920
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",18.0,1.0,1090
oeste,"Rua Coronel Otaviano Da Silveira, Ferreira, São Paulo Zona Oeste, São Paulo",50.0,3.0,2080
oeste,"Rua Camilo Nader, Vila Morumbi, São Paulo Zona Oeste, São Paulo",155.0,3.0,3600
oeste,"Rua Dos Pinheiros, Pinheiros, São Paulo Zona Oeste, São Paulo",72.0,2.0,7000
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",30.0,1.0,1500
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",20.0,1.0,1300
oeste,"Rua Joaquim Antunes, Pinheiros, São Paulo Zona Oeste, São Paulo",54.0,2.0,3900
oeste,"Rua Manuel Álvares Da Costa, Jardim Ester Yolanda, São Paulo Zona Oeste, São Paulo",15.0,1.0,1050
oeste,"Avenida Aparecida Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",43.0,2.0,1500
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",20.0,1.0,1300
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",18.0,1.0,1090
oeste,"Rua Capote Valente, Pinheiros, São Paulo Zona Oeste, São Paulo",33.0,1.0,2000
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",18.0,1.0,1085
oeste,"Avenida Corifeu De Azevedo Marques, Butantã, São Paulo Zona Oeste, São Paulo",20.0,1.0,1275
oeste,"Rua Júlio Rebollo Perez, Jardim Peri Peri, São Paulo Zona Oeste, São Paulo",28.0,1.0,1000
oeste,"Avenida Júlio Buono, Jardim Brasília, São Paulo Zona Oeste, São Paulo",82.0,2.0,1664
oeste,"Rua Júlio Rebollo Perez, Butantã, São Paulo Zona Oeste, São Paulo",22.0,1.0,1000
oeste,"Avenida Aparecida Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",48.0,2.0,1600
oeste,"Cardoso De Almeida 840, Perdizes, São Paulo Zona Oeste, São Paulo",34.0,1.0,2250
oeste,"Jardim Colombo, São Paulo Zona Oeste, São Paulo",36.0,1.0,1200
oeste,"Rua Carubinha, Parque Esmeralda, São Paulo Zona Oeste, São Paulo",48.0,2.0,1000
oeste,"Rua João Pereira Santos, Jardim Nova Germania, São Paulo Zona Oeste, São Paulo",35.0,1.0,850
oeste,"Rua Moxei, Lapa De Baixo, São Paulo Zona Oeste, São Paulo",35.0,1.0,950
oeste,"Rua Luciano Silva, Vila Das Belezas, São Paulo Zona Oeste, São Paulo",75.0,3.0,1400
oeste,"Rua Luciano Silva, Vila Das Belezas, São Paulo Zona Oeste, São Paulo",58.0,2.0,1150
oeste,"Rua Marie Nader Calfat, 270, Choice Panamby, Jardim Ampliação, São Paulo Zona Oeste, São Paulo",32.0,1.0,2300
oeste,"Rua Itirapuã, Jardim Iracema, São Paulo Zona Oeste, São Paulo",35.0,1.0,1000
oeste,"Rua Cardeal Arcoverde  745, Pinheiros, São Paulo Zona Oeste, São Paulo",42.0,,610000
oeste,"Rua João Pereira Santos, Jardim Nova Germania, São Paulo Zona Oeste, São Paulo",35.0,1.0,850
oeste,"Vila Butantã - São Paulo/sp, Vila Butantã, São Paulo Zona Oeste, São Paulo",64.0,3.0,1590
oeste,"Rua Doutor Osvaldo Mellone, Vila Prel, São Paulo Zona Oeste, São Paulo",30.0,1.0,1000
oeste,"Guaicurus 0000, Lapa, São Paulo Zona Oeste, São Paulo",294.0,,5900
oeste,"Rua Pensilvânia,
                114, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",178.0,4.0,10000
oeste,"Brooklin - São Paulo/sp, Rolinópolis, São Paulo Zona Oeste, São Paulo",180.0,2.0,2750
oeste,"Rua Natingui, Vila Madalena, São Paulo Zona Oeste, São Paulo",35.0,,2400
oeste,"Jardim São Jorge (raposo Tavares), São Paulo Zona Oeste, São Paulo",300.0,,7500
oeste,"Pinheiros, São Paulo Zona Oeste, São Paulo",550.0,,20000
oeste,"R Forte William, Jardim Fonte Do Morumbi, São Paulo Zona Oeste, São Paulo",266.0,4.0,7500
oeste,"Rua Doutor João Batista Reimão, Jardim Bom Refúgio, São Paulo Zona Oeste, São Paulo",40.0,,1000
oeste,"Butantã - São Paulo/sp, Butantã, São Paulo Zona Oeste, São Paulo",230.0,,10000
oeste,"Rua Primeira Cruz, Parque Independência, São Paulo Zona Oeste, São Paulo",27.0,1.0,700
oeste,"Super Quadra Morumbi, São Paulo Zona Oeste, São Paulo",55.0,1.0,1700
oeste,"Avenida Diogenes Ribeiro De Lima, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",43.0,1.0,2100
oeste,"Jardim Colombo, São Paulo Zona Oeste, São Paulo",90.0,,2100
oeste,"Jardim Colombo, São Paulo Zona Oeste, São Paulo",140.0,4.0,3100
oeste,"Rua Doutor Osvaldo Mellone, Vila Prel, São Paulo Zona Oeste, São Paulo",35.0,1.0,1100
oeste,"Rua Roma, Lapa, São Paulo Zona Oeste, São Paulo",117.0,3.0,1820
oeste,"Rua Rosa Honoria De Jesus, Jardim Nova Germania, São Paulo Zona Oeste, São Paulo",42.0,1.0,950
oeste,"Rua Tucuna, Perdizes, São Paulo Zona Oeste, São Paulo",40.0,1.0,1290
oeste,"Rua Jaspe Negro, Alto Da Lapa, São Paulo Zona Oeste, São Paulo",1.0,2.0,2660
oeste,"Avenida João Caiaffa, Jardim Taboão, São Paulo Zona Oeste, São Paulo",41.0,2.0,1300
oeste,"Rua Doutor Agapito Xavier Da Costa, Jardim Esmeralda, São Paulo Zona Oeste, São Paulo",38.0,1.0,680
oeste,"Rua Alves Guimarães, 1120, Pinheiros, São Paulo Zona Oeste, São Paulo",44.0,1.0,5200
oeste,"Rua Natingui, 113, Vila Madalena, São Paulo Zona Oeste, São Paulo",137.0,3.0,5500
oeste,"Rua Camargo 130, Butantã, São Paulo Zona Oeste, São Paulo",500.0,,27500
oeste,"Rua Passo Da Pátria, 1294, Bela Aliança, São Paulo Zona Oeste, São Paulo",185.0,3.0,5500
oeste,"Rua Eugênio Pradez, Jardim Piracuama, São Paulo Zona Oeste, São Paulo",42.0,1.0,1000
oeste,"Rua Joseph Nigri, 149, Água Branca, São Paulo Zona Oeste, São Paulo",83.0,2.0,5430
oeste,"Avenida Engenheiro Luiz Carlos Berrini, 105, Cidade Moncoes, São Paulo Zona Oeste, São Paulo",84.0,,5460
oeste,"Avenida Intercontinental, Jardim Jussara, São Paulo Zona Oeste, São Paulo",49.0,2.0,1000
oeste,"Rua Caetanópolis, Jaguaré, São Paulo Zona Oeste, São Paulo",57.0,3.0,1300
oeste,"Rua Quitanduba, Caxingui, São Paulo Zona Oeste, São Paulo",65.0,2.0,2021
oeste,"Avenida Diógenes Ribeiro De Lima, 2025, Alto De Pinheiros, São Paulo Zona Oeste, São Paulo",195.0,3.0,5500
oeste,"Rua David Ben Gurion, 1074, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",120.0,,5400
oeste,"Rua Barão De Cacela, Jaguaré, São Paulo Zona Oeste, São Paulo",80.0,2.0,1500
oeste,"Rua Inácio Manuel Álvares, Jardim Ester, São Paulo Zona Oeste, São Paulo",69.0,2.0,1100
oeste,"Rua Girassol, Vila Madalena, São Paulo Zona Oeste, São Paulo",22.0,1.0,2380
oeste,"Avenida Imperatriz Leopoldina, Vila Leopoldina, São Paulo Zona Oeste, São Paulo",45.0,1.0,1150
oeste,"Avenida Marechal Fiuza De Castro, Jardim Pinheiros, São Paulo Zona Oeste, São Paulo",48.0,2.0,1100
oeste,"Rua Francisco Dos Santos, Jardim Rizzo, São Paulo Zona Oeste, São Paulo",50.0,2.0,1300
oeste,"Avenida Aparecida Do Rio Negro, Jardim Íris, São Paulo Zona Oeste, São Paulo",43.0,2.0,1500
oeste,"Rua Adalívia De Toledo, Paineiras Do Morumbi, São Paulo Zona Oeste, São Paulo",290.0,4.0,12000
oeste,"Rua Parnamirim, Jaguaré, São Paulo Zona Oeste, São Paulo",70.0,3.0,1400
oeste,"Rua Alvarenga, Butantã, São Paulo Zona Oeste, São Paulo",21.0,1.0,1650
oeste,"Rua Fernão Dias, Pinheiros, São Paulo Zona Oeste, São Paulo",36.0,1.0,2300
oeste,"Avenida Cláudio Franchi, Jardim Monte Kemel, São Paulo Zona Oeste, São Paulo",40.0,1.0,1150
oeste,"Rua Jaracatiá, Jardim Umarizal, São Paulo Zona Oeste, São Paulo",52.0,2.0,1500
